business_id,full_address,active,categories,review_count,business_name,latitude,longitude,stars,,
NLMGmL27O1H-Vr-HnYQJ1Q,4420 E Thomas Road Phoenix AZ 85018,TRUE,Adult Entertainment Nightlife,5,Bombshells Cabaret Gentlemen's Club,33.480699,-111.986064,2.5,,
nLpV9fo8xml-QHOKyOje2A,3923 E Thomas Rd Phoenix AZ 85018,TRUE,Chinese Restaurants,5,Panda Express,33.479889,-111.997771,2,,
nlRvjZpJ4a5J7UswtKLANg,15170 W Bell Rd Ste 106 Surprise AZ 85374,FALSE,Food Specialty Food Chocolatiers & Shops,6,Chocolate Surprise,33.638945,-112.388029,5,,
NLTDguWYwmjeBhJ3fTD6mg,1909 W Union Hills Dr Phoenix AZ 85027,TRUE,Hot Tub & Pool Shopping Home & Garden,3,Bobbi's Pool Supply,33.654713,-112.099996,5,,
NLVcGseUhgQdABs1mIYk8g,114 W Adams St Phoenix AZ 85003,FALSE,Vietnamese Restaurants,22,Viet Kitchen,33.449553,-112.075503,3,,
NLwjvGh628IcuGGPpqirNg,8920 S Hardy Dr Tempe AZ 85284,TRUE,Landscaping Landscape Architects Home Services,7,Creative Environments Design,33.332282,-111.954925,3,,
NLwoqRvU45qQqU_eNEEarw,6030 W. Behrend Dr Ste 113 Glendale AZ 85308,TRUE,Sporting Goods Bikes Shopping,5,Bicycle Depot of Arizona,33.665863,-112.187126,5,,
NlxvN9wUw14qIS6ledk15Q,6681 W Beardsley Rd Glendale AZ 85308,TRUE,Pizza Restaurants,46,Oggi's Pizza & Brewing Company,33.667342,-112.202188,3.5,,
nm-s0cj2ehLWpkv0eseoLA,100 N 1st St Phoenix AZ 85004,TRUE,Food Coffee & Tea,9,Starbucks Coffee,33.448411,-112.072302,4,,
NM2j6Y5NEyAseOi2sKzwGg,4123 E Valley Auto Dr Mesa AZ 85206,TRUE,Departments of Motor Vehicles Public Services & Government,10,Motor Vehicle Division,33.381621,-111.742683,2.5,,
nmaMedXT31_2WpexjmY6mg,15241 S 50th St Phoenix AZ 85044,TRUE,Hotels & Travel Event Planning & Services Hotels,4,La Quinta,33.307323,-111.973476,3,,
nMHhuYan8e3cONo3PornJA,622 E Adams St Phoenix AZ 85004,TRUE,Food Tea Rooms Japanese Restaurants,189,Nobuo At Teeter House,33.449539,-112.065664,4.5,,
NMiisW8V2YEd759ppZCIaA,4636 N 7th Ave Phoenix AZ 85013,TRUE,Tattoo Beauty & Spas,4,Black Lantern Tattoo,33.505023,-112.08248,5,,
nmj5yK9dZ2atlM9RYDCRHw,3481 W Frye Rd Chandler AZ 85226,TRUE,Food Bakeries Delis Bagels Restaurants,96,Chompie's,33.297696,-111.901331,3.5,,
nmKZ2H6aWwoFvaH3HMD-Cg,1973 E Maryland Ave Phoenix AZ 85016,TRUE,Arts & Entertainment Festivals,6,51st Annual Greater Phoenix Greek Festival,33.530866,-112.039687,3,,
nMm5NomMHQgWHAtmvVCHlw,355 E Warner Rd Ste 4 Chandler AZ 85225,TRUE,Plumbing Home Services,4,Benjamin Franklin Plumbing,33.333983,-111.835963,2.5,,
nmTdATqIB1EsbZ3AKlA1nQ,7014 E Camelback Rd Scottsdale AZ 85251,TRUE,Shopping Eyewear & Opticians,3,Sunglass Hut,33.502401,-111.930381,4.5,,
NmtZuT8p4vNk259dvozbvg,1422 W Bass Pro Dr Mesa AZ 85201,TRUE,Hotels & Travel Event Planning & Services Hotels,21,Hyatt Place,33.43562,-111.861593,4.5,,
NmYTwkqyaCtEg3wifBkxkw,8317 W Peoria Ave Peoria AZ 85345,TRUE,Chinese Restaurants,31,Wong's Jr,33.581995,-112.237008,3.5,,
NN0BUzaQds7RJab1EeQtgA,420 W Warner Rd Ste 101 Tempe AZ 85284,TRUE,Health & Medical Dentists General Dentistry Cosmetic Dentists,3,Centre For Contemporary Dental Concepts,33.335031,-111.943587,4.5,,
NN2qs5B713vM6BDcMyrg4A,14891 N Northsight Blvd Scottsdale AZ 85260,TRUE,Breakfast & Brunch Restaurants,142,Breakfast Joynt,33.620562,-111.896328,3.5,,
Nn4Tqk7U9k3ZCLrgDc7ZXQ,380 N Estrella Pkwy Goodyear AZ 85338,TRUE,Videos & Video Game Rental Books Mags Music & Video Shopping,3,Blockbuster Video,33.450888,-112.392632,2.5,,
nn7Q8EAysCr3D9PEqZEgkg,6611 W Bell Rd Glendale AZ 85308,TRUE,Food Grocery,5,Fry's Marketplace,33.638345,-112.199145,3.5,,
NN8TD3uh2aOmWPAJJcCJ6w,1450 N Dysart Rd Avondale AZ 85323,TRUE,Food Grocery,7,Food City,33.449235,-112.342441,4,,
NN9dbEZF_c4YNgfWWAEVig,17275 N 79th Ave Ste 100 Glendale AZ 85308,TRUE,Delis Restaurants,20,Jason's Deli,33.640635,-112.229894,3.5,,
nncarq2zL0Jfg78CCKkWrg,Scottsdale AZ 85251,TRUE,Pet Services Dog Walkers Pet Boarding/Pet Sitting Pets,4,Elite Pet Care,33.498629,-111.92244,5,,
NNGJQF3WeIHzGzweCpZ-VA,2241 N 7th St Phoenix AZ 85006,TRUE,Restaurants Italian,104,La Piccola Cucina,33.472674,-112.064752,3.5,,
NNKTWmKBEQlMu6t-K8cYPw,111 E Wickenburg Way Wickenburg AZ 85390,TRUE,Nightlife Restaurants,3,Rancho 7 Restaurant,33.969085,-112.729465,2,,
nNKUkjTaGWW3I3XkpHF5Hg,4102 N 24th St Phoenix AZ 85016,TRUE,Japanese Restaurants,19,Yoshi's,33.494903,-112.03022,3.5,,
NNmujz97ahlpDS1IbRLhDA,Arizona Biltmore Resort 2400 E Missouri Ave Phoenix AZ 85016,TRUE,Beauty & Spas,9,Arizona Biltmore Spa,33.516066,-112.029562,2.5,,
NNzcy-eeR72lbPJdLhU96g,1016 E Broadway Rd Tempe AZ 85282,TRUE,Car Wash Automotive,7,Broadway Quality Car Wash,33.407633,-111.923709,3,,
nnzIPiOM_Gh8csVVvBbqNA,15425 N Scottsdale Rd Scottsdale AZ 85260,TRUE,Local Services Child Care & Day Care,4,Safari Kids,33.626109,-111.924591,5,,
no2-UHDUllwT-bWFwrkDyQ,4902 E McDowell Rd Ste 102 Phoenix AZ 85008,TRUE,Local Services Professional Services Printing Services Advertising,5,Sign-A-Rama,33.465718,-111.976304,5,,
nOb5CUmPsVFV9PCKOpgcFw,5835 W Thunderbird Rd Glendale AZ 85306,TRUE,Chinese Restaurants,16,Golden Rice Express,33.610617,-112.18447,4,,
Nod2_dJbVjy13wRvLYeidQ,7325 E 3rd Ave Scottsdale AZ 85251,TRUE,Hotels & Travel Event Planning & Services Hotels,18,Scottsdale Marriott Suites Old Town,33.496762,-111.925045,4,,
noLH_u4MJzfXYYHqcByjnA,3841 E Thunderbird Rd Phoenix AZ 85073,TRUE,Bars Music Venues Arts & Entertainment Pubs Nightlife Irish Restaurants,41,Dubliner,33.611941,-111.998746,3.5,,
NonAmwnYs__eQGlzRYIBVg,200 W Washington St Phoenix AZ 85003,TRUE,Arts & Entertainment Performing Arts,26,Orpheum Theatre,33.448474,-112.076727,5,,
NOq_vpCfCfYdMRPbaUG53w,Nordstrom 7055 E Camelback Rd Scottsdale AZ 85250,TRUE,American (Traditional) Restaurants,38,Cafe Nordstrom,33.502145,-111.929538,4,,
nOsTpQeQLMk-pRHcFoZjBg,5230 S Power Rd Gilbert AZ 85295,TRUE,Car Wash Automotive,4,Francis and Sons Car Wash,33.321115,-111.689624,4,,
nOZ0-lTokiAAYMwlZs-LFA,114 W Main St Mesa AZ 85201,TRUE,Shopping Antiques,12,Antique Plaza,33.415259,-111.8347,4,,
no_FXjscklz1SEzM_XnVgw,7216 E Shoeman Ln Scottsdale AZ 85251,TRUE,French Restaurants,222,Petite Maison,33.501161,-111.925513,4,,
NP06AQ0mbWmgTLNuNqHdCQ,4940 E Bell Rd Scottsdale AZ 85254,TRUE,Auto Repair Automotive Windshield Installation & Repair Auto Glass Services,3,Sun Devil Auto,33.641057,-111.973602,2.5,,
NP78q8e3zdUSBOvbl527ZQ,16000 N Civic Center Plz Surprise AZ 85374,TRUE,Cafes Restaurants,3,Fat Freddy's Cafe,33.629617,-112.36802,4.5,,
nP9zQBRNSxlnU8BsbqYI5A,14046 N Scottsdale Rd Scottsdale AZ 85254,TRUE,Breakfast & Brunch Restaurants,27,The Good Egg,33.614031,-111.926969,3,,
NPEKpj1aBRIDujCPIJ0Utg,1331 E Chandler Blvd Phoenix AZ 85048,TRUE,Pet Groomers Pet Services Pet Boarding/Pet Sitting Pets,5,Foothills Pet Resort,33.304493,-112.052822,4,,
nPgN4EXdcfdCGGlyHScc_g,818 W Broadway Rd Tempe AZ 85282,TRUE,Mexican Restaurants,4,Taqueria Durango,33.407717,-111.950803,3.5,,
nPi8CnRSM5o62mtPIjhZUw,14239 W Bell Rd Ste 112 Surprise AZ 85374,TRUE,Doctors Health & Medical Pediatricians,6,Surprise Pediatrics,33.637391,-112.366887,4,,
npNGjnLuB16sU_6T2b-5bA,15515 N Northsight Blvd Scottsdale AZ 85260,FALSE,Arts & Entertainment Cinema,9,UA Sonora Village 10,33.625972,-111.894858,3.5,,
nPqwkDSrods0ofOgzB1AfA,5000 S Arizona Mlls Cir Ste313 Tempe AZ 85282,TRUE,Women's Clothing Department Stores Fashion Shopping Baby Gear & Furniture,8,JCPenney,33.385285,-111.964558,3.5,,
NpURsug9ag5jCxqyBOZLvg,8150 East Raintree Drive Suite B Scottsdale AZ 85260,TRUE,Auto Repair Automotive Body Shops Auto Glass Services,4,Gerber Collision & Glass,33.619332,-111.905087,5,,
NPxgifo782JgvfIDyDOTnQ,10801 Grand Ave Sun City AZ 85351,TRUE,Buffets Restaurants,5,New China Super Buffet,33.603332,-112.294278,1.5,,
nq2nT6PapbrISfhGxfDEwg,4025 E Chandler Blvd Ste 44 Phoenix AZ 85048,TRUE,Food Cheese Shops Beer Wine & Spirits Specialty Food,21,Wedge & Bottle,33.304461,-111.994575,4.5,,
nq31doWpCrr1UwquTXNdmw,5040 N 7th Street Phoenix AZ 85014,TRUE,Auto Repair Automotive,8,Jiffy Lube,33.51093,-112.064989,3,,
Nq7eB1wB2EArUICtiNePvQ,2000 E Rio Salado Pkwy Ste 1041 Tempe AZ 85281,TRUE,American (Traditional) Restaurants,110,Thirsty Lion Pub & Grill,33.433035,-111.905558,3.5,,
nqD620A6r3hcysgkQ6w30g,2808 S Dobson Rd Mesa AZ 85202,TRUE,Food Grocery,3,Circle K Stores Inc,33.363892,-111.876744,3,,
NQfyBbGTq5_4f2j-tw_gUQ,5012 S Power Rd Mesa AZ 85212,TRUE,American (Traditional) Restaurants,6,Village Inn,33.3411,-111.6221,3.5,,
NQhPkGeHiljeg7tXPTHJeA,10046 North 26th Drive Phoenix AZ 85021,TRUE,Buffets Salad Restaurants,29,Sweet Tomatoes,33.577883,-112.116482,3.5,,
Nqnsv188jpV-FdIVTuBjOQ,15703 N. 83rd Ave Peoria AZ 85382,FALSE,Pizza Restaurants,13,Prime Pizza,33.627288,-112.236845,4,,
nQNZY-pecFIpFVRbRez0kA,13636 N Tatum Blvd Ste 6 Phoenix AZ 85032,TRUE,Shopping Eyewear & Opticians,3,All American Eyeglass Repair,33.610919,-111.978912,3.5,,
nQOfSLVkN6GnBCYKSc0vYg,926 E Indian School Rd Phoenix AZ 85012,TRUE,Burgers Fast Food Restaurants,3,McDonald's,33.495238,-112.061875,2,,
nqOLgcv4V08BfBYMnC5Bjw,723 E Acoma Dr Phoenix AZ 85022,TRUE,Electricians Home Services,7,Turn It On Electric,33.618377,-112.064514,5,,
nqpUjsD-nUIQCrr15B9W-g,4050 E Bell Road Phoenix AZ 85032,TRUE,Restaurants,4,Kfc,33.64115,-111.993511,2,,
NQRIEqfSHMwGSeA8QJKXjg,6677 W Thunderbird Rd Ste H101 Glendale AZ 85306,TRUE,Doctors Health & Medical Obstetricians & Gynecologists,4,Sawyer Allan T MD,33.609063,-112.202279,5,,
nqWx4catuQFxJAP6xa_NGA,6059 E Roland St Mesa AZ 85215,TRUE,Home Services Flooring,3,Red Mountain Renovations,33.478725,-111.699264,5,,
NQZVwiPQ6k1JkPAqPlXL5w,545 W Thomas Rd Phoenix AZ 85013,TRUE,Fast Food Restaurants,10,Long Wong's,33.480217,-112.082507,4,,
nR-eHqmxjmrS6FwU3jBbSw,893 N Promenade Pkwy Casa Grande AZ 85194,TRUE,Restaurants,6,Chick Fil A,32.880163,-111.682953,5,,
nr6UNet7m29ilT5lsRc7GQ,3020 S Gilbert Rd Ste 5 Chandler AZ 85286,TRUE,Shopping Baby Gear & Furniture,3,Children's Treasures,33.262484,-111.789301,4,,
nr7v8mgYPHumgwInYlARJw,5450 W Northern Ave Glendale AZ 85301,TRUE,Active Life Golf,4,Glen Lakes Municipal Golf Course,33.55333,-112.177229,4,,
NRbxQLwFyfb7BC0Vs2ld5A,1056 S Val Vista Dr Mesa AZ 85204,TRUE,Endodontists Health & Medical Dentists,4,Red Mountain Endodontics,33.395708,-111.754059,5,,
NRdF06RW3QNTUBWdJT936w,2992 N Alma School Rd Ste 3 Chandler AZ 85224,TRUE,Nightlife Chinese Restaurants,6,Shangri-La De Old Cathay,33.348489,-111.859174,2.5,,
nreEQ3b-cSZgT0S5oxj7yw,740 E Highland Ave Ste 200 Phoenix AZ 85014,TRUE,Health & Medical Dentists General Dentistry,4,Keith Scott W & Associates,33.50581,-112.063303,5,,
NrFnBSO-0m5aQWyA0yj9_Q,Hilton Phoenix Chandler 2929 W Frye Road Chandler AZ 85224,TRUE,Bars Nightlife,3,R Bar,33.298472,-111.893742,3.5,,
nRLsX5dEmYBcjhX2720y8A,8970 E Indian Bend Rd Scottsdale AZ 85250,TRUE,Shopping,5,Ross Dress For Less,33.538553,-111.877648,3.5,,
nRO4tRwimU12hg7Cnz__iA,13843 N Tatum Blvd Ste 29 Phoenix AZ 85032,TRUE,Greek Mediterranean Restaurants,81,Eden's Grill Inn,33.612882,-111.977806,4.5,,
nRzZac3LVgANpKPkDs4LSQ,18 E Camelback Rd Ste 18 Phoenix AZ 85012,TRUE,Sandwiches Restaurants,12,Jersey Mike's Subs,33.509301,-112.073235,4,,
nS-7i9dyLr1M4pwWjNmCEQ,2001 N Country Club Dr Mesa AZ 85201,TRUE,Burgers Fast Food Restaurants,3,McDonald's,33.451471,-111.839663,2,,
ns64otnQ-WzkjsVS2vVK6g,12251 N 51st Ave Glendale AZ 85304,TRUE,Auto Repair Automotive Tires,7,Community Tire Pros & Auto Repair,33.598242,-112.16824,4,,
nS9Dgj0a5o4Et80jFXBlrw,Phoenix Sky Harbor International Airport 3400 E Sky Harbor Blvd Phoenix AZ 85034,TRUE,Bars American (New) Nightlife Restaurants,3,Martini Bistro,33.436293,-112.011827,4.5,,
nSCLWYT0irr4WSAYihvwHQ,9059 W Lake Pleasant Pkwy Peoria AZ 85382,TRUE,Health & Medical Dentists,4,Lake Pleasant Dentistry,33.674263,-112.254093,5,,
nseCVrqIJ6GLdSz6dn4fkA,5394 S Lakeshore Dr Tempe AZ 85283,FALSE,American (Traditional) Restaurants,3,Boathouse,33.374212,-111.91934,4.5,,
NSkmg9I32-BccQsfXKHdAw,9393 Bell Rd Scottsdale AZ 85260,TRUE,Automotive Auto Detailing,3,Scottsdale Auto Salon,33.639327,-111.879219,2,,
NSLMmE3h0blr6xd7kmvyhQ,7014 E Camelback Rd Scottsdale AZ 85251,FALSE,Shopping Jewelry,3,Duo,33.502594,-111.929676,4.5,,
NSuT83Bl4LWtMP5nMfzHFw,8989 E Via Linda Scottsdale AZ 85258,TRUE,Books Mags Music & Video Shopping Bookstores,6,The Book Tree,33.568343,-111.888102,4.5,,
NT77u4E8TapAPg0ykh6XYg,10401 N Scottsdale Rd Paradise Valley AZ 85253,TRUE,Shopping Home & Garden Furniture Stores,3,Tlaquepaque,33.580975,-111.925697,3.5,,
ntb-U-AwDqzcVJnVNh9sAA,601 W University Dr Tempe AZ 85281,TRUE,Local Services Automotive Community Service/Non-Profit,6,Bike Saviours Tempe Bike Co-Op,33.421728,-111.947524,4.5,,
ntH7Mo1JZdkglMiQXZy3Bw,2040 W Deer Valley Rd Ste A Phoenix AZ 85027,FALSE,Food Donuts Delis Coffee & Tea Restaurants,10,Rainbow Donuts Bakery and Cafe,33.68439,-112.103672,4,,
NtizlEdtnJX0tteMdZ-6tw,4267 W Thunderbird Road Phoenix AZ 85053,TRUE,Restaurants,3,Blimpie Subs & Salads,33.610657,-112.150543,3,,
ntJAKLAq0cXzzdFgPoo0Iw,4812 N 16th St Phoenix AZ 85016,TRUE,Burgers Bars Nightlife Restaurants,50,Harvey's Wineburger,33.507935,-112.047724,3.5,,
nTJDEIm4cKjPehJgzFCqww,2758 South Crismon Dr Mesa AZ 85208,TRUE,Food Grocery,3,Fresh & Easy Neighborhood Market,33.365703,-111.619503,3.5,,
NtmLlKfCFfM0K5j6WWKxQA,8360 W Thunderbird Rd Peoria AZ 85381,TRUE,Delis Sandwiches Restaurants,31,Heidi's Brooklyn Deli,33.610028,-112.238723,3.5,,
ntN85eu27C04nwyPa8IHtw,801 N 1st St Phoenix AZ 85004,TRUE,Breakfast & Brunch Restaurants,689,Matt's Big Breakfast,33.456696,-112.072327,4,,
NtRs2Xd64mRLe6jGUTXziw,4525 E Paradise Vlg Pkwy N Phoenix AZ 85032,TRUE,Libraries Public Services & Government,17,Mesquite Branch Library,33.604665,-111.983689,4.5,,
nts2OALwvyvfNh9focRZ3w,4740 E Warner Rd Phoenix AZ 85044,TRUE,Burgers Breakfast & Brunch American (Traditional) Restaurants,150,Hillside Spot,33.331655,-111.982113,3.5,,
NtVb4bepyRxhJ3ytIx41qA,2211 N Litchfield Road Goodyear AZ 85338,TRUE,Active Life Golf,11,Palm Valley Golf Club,33.470671,-112.356892,4,,
Nu0_tUBN6R9Oc-YsLVFNJg,3163 W Chandler Blvd Chandler AZ 85226,TRUE,Pizza Restaurants,31,California Pizza Kitchen,33.304617,-111.901919,3.5,,
nuD9PU8V0-eVoy6rvdStzA,4530 E Gold Dust Ave Phoenix AZ 85028,TRUE,Event Planning & Services Venues & Event Spaces,3,The Legacy Ballroom,33.580029,-111.983829,5,,
NuFs1Sh5wUa7ZLISMtCMRA,1209 N Litchfield Rd Goodyear AZ 85338,TRUE,American (Traditional) Restaurants,36,Cracker Barrel Restaurant,33.459613,-112.357458,3.5,,
nUIkqgFimmLsB50WXVwTfg,7014 E Camelback Rd Ste 1433 Scottsdale AZ 85251,TRUE,Burgers Restaurants,31,Modern Burger,33.502594,-111.929676,4,,
nUN0t8QF-ssQ4J9R0XMNSA,Glendale AZ 85306,TRUE,Landscaping Home Services,5,Scott's Lawn & Landscape Care,33.62228,-112.172828,3,,
NUR1pLEwUETAvcW_1rfGFw,1625 N 40th St Phoenix AZ 85008,TRUE,Auto Repair Automotive,4,Terry's Tire and Auto,33.46671,-111.994929,4,,
nuyfMxKCG3C8hAeES-v4OQ,367 E McKellips Rd Mesa AZ 85201,TRUE,Tires Automotive Auto Repair Oil Change Stations,3,Mesa Auto & Truck Clinic,33.45149,-111.823089,3.5,,
Nuz0J1hSnIRgwExok1L3Pg,3727 E Indian School Rd Phoenix AZ 85018,TRUE,Local Services Dry Cleaning & Laundry,4,Coin Less Laundries,33.494869,-112.001025,3,,
NV06Gwtx9LUqm4hnaOarQg,4770 N Central Ave Phoenix AZ 85012,TRUE,Massage Therapy Health & Medical,6,Beyond Massage Therapy,33.506963,-112.073869,3,,
nvaAUTTl7oqiJDhuimNG6A,1660 S Alma School Rd Ste 129 Mesa AZ 85210,TRUE,Breakfast & Brunch Restaurants,130,T.C. Eggington's,33.384398,-111.858873,4,,
nVAP0Q0x7XA3rlvWJBxI0w,4409 N 7th Ave Phoenix AZ 85013,TRUE,Keys & Locksmiths Home Services,4,ABC Lock & Safe,33.500944,-112.082301,5,,
nvF35fy-Onnyr8gmLJzzuA,5035 N 7th Ave Phoenix AZ 85013,TRUE,Thrift Stores Shopping,3,Hospice of the Valley,33.510786,-112.082486,3.5,,
nVg5Ixh0hLtPcc5prc6tzQ,2095 N Alma School Rd Chandler AZ 85224,TRUE,Fast Food Sandwiches Restaurants,3,Subway,33.336897,-111.859032,2,,
NvL35mHpScWI2wnLPmYQCw,2720 W Bethany Home Rd Phoenix AZ 85017,TRUE,Fast Food Restaurants,4,Mighty Mikes,33.524313,-112.11785,2,,
NVqLUZ7Vb9B_0RJm_BS64g,2333 E Osborn Rd Phoenix AZ 85016,TRUE,Diners Restaurants,27,Linda's On Osborn,33.487276,-112.030849,3.5,,
nVQy6izPb9MRLi0nWXz_vQ,15001 N Hayden Rd Ste 101 Scottsdale AZ 85260,TRUE,Auto Repair Automotive Auto Parts & Supplies,4,Goodspeed Performance Lab,33.619669,-111.907386,5,,
NvyoHhPm8wnkxIHaaJYHFw,22185 S Ellsworth Lp Rd Queen Creek AZ 85242,TRUE,Food Automotive Convenience Stores Gas & Service Stations,4,Quiktrip,33.248664,-111.634299,5,,
nV_7lAYFVISEs-Te4e39gA,4620 N Central Ave Phoenix AZ 85012,TRUE,Lighting Fixtures & Equipment Home Services,5,Hinkley's Lighting,33.504354,-112.073985,4,,
nW0hnCPpQqhg8-Ne2YBGLA,3134 W Carefree Hwy Phoenix AZ 85086,TRUE,Beauty & Spas Nail Salons,4,The Princess Nails,33.799951,-112.127874,2,,
nw2YkHEjzSj-_0aIiKB7rA,275 E. Bell Rd. Suite #101 Phoenix AZ 85022,TRUE,Skin Care Day Spas Massage Beauty & Spas,9,Massage Envy Spa Moon Valley,33.640031,-112.070196,3,,
nW5lz4IpNnTSdHPvrZ6hCQ,2600 W Apache Trl Apache Junction AZ 85220,TRUE,Food Coffee & Tea,4,Starbucks Coffee Company,33.415653,-111.574554,4.5,,
Nwh2N0k-u4q_dV2VLY4Fgw,3385 N Hunt Hwy Ste 121 Florence AZ 85132,TRUE,Cafes Restaurants,4,Cafe At Sun City,33.06293,-111.484426,2.5,,
nWJ55k8utQHrDqT_n7nYTg,3601 E Baseline Road Gilbert AZ 85234,TRUE,Fast Food Tex-Mex Restaurants,3,Taco Bell,33.378979,-111.753656,3.5,,
nWLPuXTP6cunw86V1rJMAQ,15341 W Waddell Rd Ste 102 Surprise AZ 85379,TRUE,Hair Salons Day Spas Beauty & Spas,9,Sanity Salon and Day Spa,33.609576,-112.391264,4.5,,
nWm5m-O88qprGsX4sjo0Uw,5707 W Northern Ave Glendale AZ 85301,TRUE,Beauty & Spas Nail Salons,4,Perfect Nails & Spa,33.551452,-112.182342,4,,
nwqddri8x9y2HJi_v4AcHg,PO Box 1049 Queen Creek AZ 85242,TRUE,Professional Services,3,Cloud 9 Landscape,33.237363,-111.451437,3.5,,
nwQhAfMjyCjPzzXaF7yg4A,2747 E Indian School Rd Phoenix AZ 85016,FALSE,Food Donuts,6,Krispy Kreme,33.494904,-112.022085,2,,
NWtC07BxIqQp76kugbvynA,20216 N 27th Ave Phoenix AZ 85027,FALSE,American (New) Restaurants,12,5 & Diner Deer Valley,33.670736,-112.117766,3.5,,
NwxQZP5ML6tIBpW9Fx0ZiA,2370 W Happy Valley Rd Phoenix AZ 85085,TRUE,,6,Bevmo,33.712989,-112.110949,4,,
nW_1gn19lMnS9IF1KlZ-aA,777 E Thunderbird Rd Phoenix AZ 85022,FALSE,Chinese Restaurants,4,Pick Up Stix,33.607105,-112.063427,2.5,,
NX5YHSIyesufcsI7Rg5NLg,4901 E Ray Rd Phoenix AZ 85044,TRUE,Breakfast & Brunch American (Traditional) Restaurants,29,Mimi's Cafe,33.319561,-111.977841,3,,
nXFQjMFJ0qLQSrq1TwLrWQ,3111 W Chandler Blvd Chandler AZ 85226,TRUE,Sporting Goods Fashion Shopping Sports Wear,3,The Hat Club,33.305681,-111.897553,2.5,,
nXKwzVKJCtIGd4HxXgjdnQ,1120 S Dobson Rd Mesa AZ 85202,TRUE,Sushi Bars Restaurants,67,Saketini Japanese Sushi Bar and Lounge,33.394347,-111.874864,3.5,,
nxNtd8rmQZ7U5L6icXL_tg,7154 E Stetson Dr Scottsdale AZ 85251,TRUE,Women's Clothing Men's Clothing Fashion Shopping Children's Clothing,6,The Mix Shops,33.499803,-111.927241,4,,
nxrzfONnyMBhepzHpaFmRQ,5000 S Arizona Mills Cir Tempe AZ 85282,TRUE,Mexican Restaurants,8,America's Taco Shop,33.385285,-111.964558,3.5,,
nXSOnl-Nj8Q9mTJlGMsHJA,99 Easy St Carefree AZ 85377,TRUE,Barbers Beauty & Spas,3,Little Barber Shop,33.825118,-111.92344,4.5,,
NXsw4z0AtaILgS4-UxSWUg,625 N Galvin Pkwy Phoenix AZ 85008,TRUE,Active Life Hiking Local Flavor,27,Hole-in-the-Rock,33.453855,-111.953417,4,,
NxUJVTYMz-zC_fbZItUZbQ,201 E Washington St. Ste 101 Phoenix AZ 85004,TRUE,Local Services Shipping Centers Printing Services,5,FedEx Office Print & Ship Center,33.448245,-112.071257,3.5,,
nxXNJyYrUqPrSYn3gev2cg,9830 W Lower Buckeye Rd Tolleson AZ 85353,TRUE,Department Stores Fashion Shopping,5,Target Stores,33.421213,-112.270225,4,,
nXyxu-rRUtEkd2No0359Og,8495 W Grand Ave Peoria AZ 85345,TRUE,Food Donuts,5,K-May Donuts and Bagels,33.577469,-112.235369,5,,
nY2QBNMEfT3j68j-DHOGyg,2516 W Bell Rd Phoenix AZ 85023,TRUE,Burgers American (Traditional) Restaurants,21,Waffle House Restaurant,33.640625,-112.112867,3.5,,
NYBx4sdSVrN-I5Q8RfLMPg,1901 E McDowell Rd Phoenix AZ 85006,TRUE,Seafood Restaurants,26,San Carlos Bay Seafood Restaurant,33.465548,-112.041057,4,,
NYIyTj2AZJpAo7XIM-Z7lw,1949 W Ray Rd Chandler AZ 85224,TRUE,Mexican Restaurants,84,Valle Luna Mexican Restaurant,33.319395,-111.874965,3.5,,
NYMhsPNzYcAjzejfFGAw,15815 S 46th St Ste 116 Phoenix AZ 85048,TRUE,Photographers Event Planning & Services,3,Everardo Keeme Photography,33.303357,-111.984284,5,,
NYR02j-mRfBUYjqO59PuaA,2402 E 5th St Tempe AZ 85201,TRUE,Home Services Real Estate Apartments,3,Villagio,33.427344,-111.885951,2.5,,
nytd8aC5Y9et_iMCuas-vg,5031 N 44th St Phoenix AZ 85018,TRUE,Pizza Restaurants,8,Streets of New York,33.510147,-111.986629,2.5,,
nZ0mUQEdez-CHrykD2nNLA,37220 N Mule Train Rd Carefree AZ 85377,TRUE,Day Spas Hotels & Travel Beauty & Spas Event Planning & Services Hotels,30,Carefree Resort & Conference Center,33.822031,-111.90897,3,,
NZ4V7rl7nevZPOdySgg-iw,15406 Maricopa Rd Maricopa AZ 85139,TRUE,Buffets Restaurants,15,The Buffet,33.024111,-112.050548,3,,
nZ5li6yoc8BlqHNByaJ56g,33 N Miller Mesa AZ 85203,TRUE,Pizza Restaurants,10,LJ's Pizza Restaurant,33.415957,-111.808954,3,,
NZ6_i3FmyUMp4hsSUrGXww,124 S Kyrene Rd Chandler AZ 85226,TRUE,Doctors Health & Medical Pediatricians,5,Ish Patel MD,33.301377,-111.946065,5,,
NZ7IwFnVz2t3nygNqTkCyg,4815 E Carefree Hwy Cave Creek AZ 85331,TRUE,Japanese Restaurants,4,Samurai Sam's Teriyaki Grill,33.797531,-111.976648,5,,
nZBAnK1rOmV7bLVVDPJs0A,7717 W Bell Road Peoria AZ 85382,TRUE,Restaurants,9,Chili's Grill & Bar,33.637979,-112.224928,3.5,,
NzbCi3p0HqU2SX__853VwA,Scottsdale Fashion Square 7014 E Camelback Rd #2276 Scottsdale AZ 85251,FALSE,Sandwiches Restaurants,26,P.B. Loco,33.502594,-111.929676,4,,
